index,loan_amnt,purpose,human_response,prompt,method,model,llm_prediction,llm_delegate,reasoning_tokens,trace,timestamp
5942,13375.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $13,375 for debt_consolidation. They have been employed for nan, a debt-to-income ratio of 24.2%, and a credit score of 700.",cot,gpt-5-nano-2025-08-07,1,,384,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $13,375 for debt_consolidation. They have been employed for nan, a debt-to-income ratio of 24.2%, and a credit score of 700.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
2255,33600.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $33,600 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 28.9%, and a credit score of 690.",cot,gpt-5-nano-2025-08-07,1,,384,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $33,600 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 28.9%, and a credit score of 690.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
2021,5000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $5,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 25.5%, and a credit score of 680.",cot,gpt-5-nano-2025-08-07,1,,320,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $5,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 25.5%, and a credit score of 680.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
5687,20000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $20,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 27.8%, and a credit score of 745.",cot,gpt-5-nano-2025-08-07,1,,192,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $20,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 27.8%, and a credit score of 745.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
15299,6000.0,Mbrasket,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $6,000 for Mbrasket. They have been employed for 4 years, a debt-to-income ratio of 3.1%, and a credit score of 643.",cot,gpt-5-nano-2025-08-07,1,,512,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $6,000 for Mbrasket. They have been employed for 4 years, a debt-to-income ratio of 3.1%, and a credit score of 643.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
16088,4000.0,velester1,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $4,000 for velester1. They have been employed for 10+ years, a debt-to-income ratio of 5.9%, and a credit score of 536.",cot,gpt-5-nano-2025-08-07,0,,448,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $4,000 for velester1. They have been employed for 10+ years, a debt-to-income ratio of 5.9%, and a credit score of 536.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:27:08
4671,12000.0,credit_card,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $12,000 for credit_card. They have been employed for < 1 year, a debt-to-income ratio of 18.1%, and a credit score of 700.",cot,gpt-5-nano-2025-08-07,1,,448,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $12,000 for credit_card. They have been employed for < 1 year, a debt-to-income ratio of 18.1%, and a credit score of 700.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
9808,9000.0,credit_card,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $9,000 for credit_card. They have been employed for 6 years, a debt-to-income ratio of 8.0%, and a credit score of 700.",cot,gpt-5-nano-2025-08-07,1,,448,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $9,000 for credit_card. They have been employed for 6 years, a debt-to-income ratio of 8.0%, and a credit score of 700.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
6427,35000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $35,000 for debt_consolidation. They have been employed for 1 year, a debt-to-income ratio of 25.1%, and a credit score of 725.",cot,gpt-5-nano-2025-08-07,1,,320,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $35,000 for debt_consolidation. They have been employed for 1 year, a debt-to-income ratio of 25.1%, and a credit score of 725.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
14184,5750.0,Personal Loan,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $5,750 for Personal Loan. They have been employed for 1 year, a debt-to-income ratio of 22.5%, and a credit score of 724.",cot,gpt-5-nano-2025-08-07,1,,384,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $5,750 for Personal Loan. They have been employed for 1 year, a debt-to-income ratio of 22.5%, and a credit score of 724.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
7535,15000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $15,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 33.7%, and a credit score of 715.",cot,gpt-5-nano-2025-08-07,1,,192,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $15,000 for debt_consolidation. They have been employed for 10+ years, a debt-to-income ratio of 33.7%, and a credit score of 715.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
2495,18450.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $18,450 for debt_consolidation. They have been employed for 8 years, a debt-to-income ratio of 22.1%, and a credit score of 685.",cot,gpt-5-nano-2025-08-07,1,,256,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $18,450 for debt_consolidation. They have been employed for 8 years, a debt-to-income ratio of 22.1%, and a credit score of 685.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
12529,1000.0,eltfeaa,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $1,000 for eltfeaa. They have been employed for 1 year, a debt-to-income ratio of 0.0%, and a credit score of 592.",cot,gpt-5-nano-2025-08-07,0,,448,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $1,000 for eltfeaa. They have been employed for 1 year, a debt-to-income ratio of 0.0%, and a credit score of 592.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:27:08
7473,4800.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $4,800 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 22.6%, and a credit score of 690.",cot,gpt-5-nano-2025-08-07,1,,192,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $4,800 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 22.6%, and a credit score of 690.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
18644,15000.0,bballoo1,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $15,000 for bballoo1. They have been employed for 10+ years, a debt-to-income ratio of 5.3%, and a credit score of 448.",cot,gpt-5-nano-2025-08-07,0,,256,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $15,000 for bballoo1. They have been employed for 10+ years, a debt-to-income ratio of 5.3%, and a credit score of 448.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:27:08
13150,5500.0,leroywilliams,0,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $5,500 for leroywilliams. They have been employed for 1 year, a debt-to-income ratio of 27.8%, and a credit score of 412.",cot,gpt-5-nano-2025-08-07,0,,384,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $5,500 for leroywilliams. They have been employed for 1 year, a debt-to-income ratio of 27.8%, and a credit score of 412.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
0",2026-02-25 14:27:08
1697,4000.0,debt_consolidation,1,"You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $4,000 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 20.9%, and a credit score of 660.",cot,gpt-5-nano-2025-08-07,1,,320,"[PROMPT]
You are helping Person 1, a loan officer, decide whether to approve a loan application. The applicant is requesting $4,000 for debt_consolidation. They have been employed for 7 years, a debt-to-income ratio of 20.9%, and a credit score of 660.

Respond with a single digit ONLY: 1 (approve) or 0 (reject) for your prediction of Person 1's true decision.

[RESPONSE]
1",2026-02-25 14:27:08
